ID,dataset,sample_id,date,year,season,basin,lake_region,port,depth_m,depth_g,compartment,sci_name,species,species_group,length_mm,mass_g,d15n,d13c,d13c_norm,cn,trophic
1879,nps_2015,68496,2015-08-16,2015,summer,south,sw,kenosha,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,627,2290,9.90191295,-22.82366371,-22.82366371,3.189401804,consumer
1880,nps_2015,68498,2015-08-16,2015,summer,south,sw,kenosha,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,672,3000,12.09305212,-22.95143944,-22.644231429674793,3.673625731,consumer
1881,nps_2015,68500,2015-08-16,2015,summer,south,sw,kenosha,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,454,690,9.826773051,-23.84006033,-23.84006033,3.112829546,consumer
1882,nps_2015,76078,2015-06-14,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,638,2290,10.71038889,-22.49585058,-22.49585058,3.226974232,consumer
1883,nps_2015,76084,2015-06-15,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,792,4400,11.47450848,-23.77807878,-23.27468776904883,3.793810809,consumer
1884,nps_2015,76088,2015-06-15,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,475,1010,9.938523455,-22.58228575,-22.58228575,3.119533852,consumer
1885,nps_2015,76092,2015-06-15,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,495,1180,10.62775049,-22.14689609,-22.14689609,3.242914205,consumer
1886,nps_2015,76092,2015-06-15,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,495,1180,10.62775049,-22.14689609,-22.14689609,3.242914205,consumer
1887,nps_2015,76811,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,442,790,9.79548485,-22.53501723,-22.53501723,3.129714819,consumer
1888,nps_2015,76812,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,373,470,9.339973666,-20.96169396,-20.96169396,3.170341529,consumer
1889,nps_2015,76815,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,757,4750,12.68089572,-25.41043866,-23.653705375124602,4.796272562,consumer
1890,nps_2015,76826,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,798,5100,12.45561891,-23.96815858,-23.44179954552551,3.808397614,consumer
1891,nps_2015,76831,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,544,1500,12.95769899,-23.73734567,-23.648709257170992,3.548387124,consumer
1892,nps_2015,76838,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,572,1820,10.40315892,-22.42438878,-22.42438878,3.186327499,consumer
1893,nps_2015,76844,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,691,2860,11.3663131,-22.68871593,-22.68871593,3.222444423,consumer
1894,nps_2015,76845,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,643,2590,9.953379509,-22.7021931,-22.960379589546182,3.366287692,consumer
1895,nps_2015,76846,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,488,1140,10.50107797,-22.67481137,-22.67481137,3.149005897,consumer
1896,nps_2015,76847,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,511,1180,9.813580038,-22.25442984,-22.25442984,3.205367579,consumer
1897,nps_2015,76848,2015-06-19,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,587,1870,9.826894273,-22.74036647,-23.219093268634936,3.259906951,consumer
1898,nps_2015,76859,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,635,2330,10.66619636,-22.66274281,-22.66274281,3.227460033,consumer
1899,nps_2015,76870,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,500,1120,14.15848606,-23.17274533,-23.40216954000123,3.380675566,consumer
1900,nps_2015,76870,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,500,1120,14.15848606,-23.17274533,-23.40216954000123,3.380675566,consumer
1901,nps_2015,76874,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,726,2930,11.27838732,-22.08589416,-22.08589416,3.123505544,consumer
1902,nps_2015,76874,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,726,2930,11.27838732,-22.08589416,-22.08589416,3.123505544,consumer
1903,nps_2015,76877,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,678,2780,10.52795771,-22.32281174,-22.32281174,3.171327608,consumer
1904,nps_2015,76882,2015-06-20,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,696,2690,10.73051573,-22.56518863,-22.56518863,3.14836196,consumer
1905,nps_2015,76893,2015-06-21,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,599,2840,12.54128692,-22.08353951,-21.709708944850785,3.713576688,consumer
1906,nps_2015,76896,2015-06-21,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,691,2610,11.010833,-22.09652627,-22.09652627,3.0342958,consumer
1907,nps_2015,76915,2015-06-21,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,470,930,12.4307783,-22.37823535,-22.339952155534053,3.520736158,consumer
1908,nps_2015,76916,2015-06-21,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,561,2000,12.41175797,-23.38931369,-22.88793137697783,3.7925404130000002,consumer
1909,nps_2015,78488,2015-08-14,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus mykiss,rainbow trout,rainbow trout,676,2300,10.66811634,-22.62553142,-22.62553142,3.050016162,consumer
1910,nps_2015,78517,2015-08-14,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,554,1570,10.13244156,-23.15353087,-23.15353087,3.147922216,consumer
1911,nps_2015,78527,2015-08-14,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,579,2020,11.16592594,-23.06948279,-23.322288665956496,3.368969939,consumer
1912,nps_2015,78530,2015-08-14,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,594,2000,11.04129806,-22.70150598,-22.70150598,3.1818927869999998,consumer
1913,nps_2015,78746,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,627,2670,11.30855595,-23.75633052,-23.666789359144012,3.54888793,consumer
1914,nps_2015,78746,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,627,2670,11.30855595,-23.75633052,-23.666789359144012,3.54888793,consumer
1915,nps_2015,78757,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,579,2150,10.91837498,-21.47587479,-21.52519401741438,3.473643475,consumer
1916,nps_2015,78757,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,579,2150,10.91837498,-21.47587479,-21.52519401741438,3.473643475,consumer
1917,nps_2015,78769,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salmo trutta,brown trout,brown trout,450,1180,11.20763108,-23.74287882,-23.62098993304118,3.566886747,consumer
1918,nps_2015,78781,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,665,3700,11.10642612,-22.69388012,-22.022347291497987,3.903256093,consumer
1919,nps_2015,78781,2015-08-21,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,665,3700,11.10642612,-22.69388012,-22.022347291497987,3.903256093,consumer
1920,nps_2015,78814,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,856,6410,11.45883912,-22.90234535,-23.15224934240678,3.370418309,consumer
1921,nps_2015,78819,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salmo trutta,brown trout,brown trout,800,2110,12.05132259,-23.10971958,-23.429179490321722,3.336041314,consumer
1922,nps_2015,78836,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,617,2300,11.51114505,-22.60211698,-22.60211698,3.241607426,consumer
1923,nps_2015,78837,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,597,2460,11.39386926,-21.18836722,-21.56839589854824,3.306672263,consumer
1924,nps_2015,78845,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,607,2820,10.50971788,-20.87357898,-20.87357898,3.231983387,consumer
1925,nps_2015,78888,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,569,1430,13.14079754,-23.03345757,-22.44155714448488,3.850646001,consumer
1926,nps_2015,78888,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,569,1430,13.14079754,-23.03345757,-22.44155714448488,3.850646001,consumer
1927,nps_2015,78889,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,566,1630,12.52587998,-23.98358014,-23.74541202100382,3.633122133,consumer
1928,nps_2015,78893,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,554,1140,12.47961867,-23.68756459,-23.935192367507078,3.371555271,consumer
1929,nps_2015,78897,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,587,1840,10.83080321,-23.15866984,-23.656192094880563,3.251150789,consumer
1930,nps_2015,78904,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,569,2080,12.88986179,-20.58500659,-20.23977840654364,3.696318999,consumer
1931,nps_2015,78906,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,521,1540,10.7132359,-21.16121296,-21.61563409472879,3.271300308,consumer
1932,nps_2015,78912,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,640,2600,12.82601501,-23.10687786,-23.055542697917726,3.527862057,consumer
1933,nps_2015,78933,2015-08-22,2015,summer,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,566,1470,11.66978978,-23.71045368,-23.71045368,3.249052437,consumer
1934,nps_2015,78981,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,533,1330,11.79238357,-23.8930077,-23.8930077,3.236698627,consumer
1935,nps_2015,78981,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,533,1330,11.79238357,-23.8930077,-23.8930077,3.236698627,consumer
1936,nps_2015,78982,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,853,4940,11.70095865,-23.01510824,-23.01510824,3.157739585,consumer
1937,nps_2015,79008,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,683,2820,13.04863133,-25.38981513,-24.139889902776467,4.333271617,consumer
1938,nps_2015,79008,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,683,2820,13.04863133,-25.38981513,-24.139889902776467,4.333271617,consumer
1939,nps_2015,79016,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,729,3430,11.80942763,-23.57593014,-23.985732184325045,3.292424277,consumer
1940,nps_2015,79016,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,729,3430,11.80942763,-23.57593014,-23.985732184325045,3.292424277,consumer
1941,nps_2015,79027,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,757,4620,11.75829544,-23.63833906,-23.54019964745978,3.553654393,consumer
1942,nps_2015,79027,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,757,4620,11.75829544,-23.63833906,-23.54019964745978,3.553654393,consumer
1943,nps_2015,79029,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,831,5110,11.60389628,-23.031362,-23.031362,3.200833441,consumer
1944,nps_2015,79029,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,831,5110,11.60389628,-23.031362,-23.031362,3.200833441,consumer
1945,nps_2015,79032,2015-08-29,2015,summer,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,650,2370,11.5834835,-23.01120454,-23.01120454,3.238329719,consumer
1946,nps_2015,79185,2015-09-11,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,711,3750,11.85661944,-24.0674404,-23.69697313995343,3.71153903,consumer
1947,nps_2015,79185,2015-09-11,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,711,3750,11.85661944,-24.0674404,-23.69697313995343,3.71153903,consumer
1948,nps_2015,79199,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,648,2110,12.13467413,-24.03116559,-23.932482390894698,3.553956273,consumer
1949,nps_2015,79200,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,493,1010,11.88075434,-23.52655656,-23.98176490483586,3.270930053,consumer
1950,nps_2015,79200,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,493,1010,11.88075434,-23.52655656,-23.98176490483586,3.270930053,consumer
1951,nps_2015,79307,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,681,2680,12.8431337,-25.03330439,-23.863162696326054,4.268406155,consumer
1952,nps_2015,79307,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,681,2680,12.8431337,-25.03330439,-23.863162696326054,4.268406155,consumer
1953,nps_2015,79312,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,678,2840,11.74700674,-22.98872282,-23.266963923579407,3.35632794,consumer
1954,nps_2015,79312,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,678,2840,11.74700674,-22.98872282,-23.266963923579407,3.35632794,consumer
1955,nps_2015,79323,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,592,1940,11.59918044,-22.55967586,-22.55967586,3.224792109,consumer
1956,nps_2015,79323,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,592,1940,11.59918044,-22.55967586,-22.55967586,3.224792109,consumer
1957,nps_2015,79324,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,610,2440,10.785633,-23.50927268,-23.554795913246817,3.475657971,consumer
1958,nps_2015,79324,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,610,2440,10.785633,-23.50927268,-23.554795913246817,3.475657971,consumer
1959,nps_2015,79326,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,617,2710,10.34215411,-23.1025931,-23.248540668237734,3.423138652,consumer
1960,nps_2015,79326,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,617,2710,10.34215411,-23.1025931,-23.248540668237734,3.423138652,consumer
1961,nps_2015,79327,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,693,3890,11.99941763,-23.04972475,-22.88242623180307,3.592463669,consumer
1962,nps_2015,79327,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus kisutch,coho salmon,coho salmon,693,3890,11.99941763,-23.04972475,-22.88242623180307,3.592463669,consumer
1963,nps_2015,79334,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,564,1650,12.1844519,-24.57680657,-24.549441860261055,3.514797139,consumer
1964,nps_2015,79334,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,564,1650,12.1844519,-24.57680657,-24.549441860261055,3.514797139,consumer
1965,nps_2015,79338,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,671,2490,13.62550689,-24.30331455,-23.78383239456491,3.804018413,consumer
1966,nps_2015,79338,2015-09-12,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,671,2490,13.62550689,-24.30331455,-23.78383239456491,3.804018413,consumer
1967,nps_2015,79342,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,643,2700,12.13919896,-23.22053018,-23.42474046552227,3.393389979,consumer
1968,nps_2015,79342,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,643,2700,12.13919896,-23.22053018,-23.42474046552227,3.393389979,consumer
1969,nps_2015,79359,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,660,2500,13.59634388,-24.76082907,-23.62517312913681,4.240965857,consumer
1970,nps_2015,79359,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,660,2500,13.59634388,-24.76082907,-23.62517312913681,4.240965857,consumer
1971,nps_2015,79366,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,584,1870,13.28862383,-24.14064272,-23.787169894794268,3.701277055,consumer
1972,nps_2015,79366,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Salvelinus namaycush,lake trout,lake trout,584,1870,13.28862383,-24.14064272,-23.787169894794268,3.701277055,consumer
1973,nps_2015,79376,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,589,1910,11.12050481,-23.40048589,-23.718137459031006,3.336926179,consumer
1974,nps_2015,79376,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,589,1910,11.12050481,-23.40048589,-23.718137459031006,3.336926179,consumer
1975,nps_2015,79380,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,445,800,11.59415234,-23.376085109999998,-23.376085109999998,3.233054318,consumer
1976,nps_2015,79380,2015-09-13,2015,fall,north,ne,manistee,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,445,800,11.59415234,-23.376085109999998,-23.376085109999998,3.233054318,consumer
1977,nps_2015,79403,2015-09-25,2015,fall,north,ne,frankfort,NA,unkn,fishes,Oncorhynchus tshawytscha,chinook salmon,chinook salmon,419,730,10.48998041,-22.99380631,-23.436475274938505,3.276837786,consumer
